month,year,usage,area,floor,minTemp,maxTemp,avgTemp,semester
8,2556,498,53.34,1,28,31,30,1
9,2556,520,53.34,1,24,32,29,1
10,2556,467,53.34,1,26,31,29,0
11,2556,1409,53.34,1,26,31,30,1
12,2556,521,53.34,1,21,30,25,1
1,2557,518,53.34,1,21,28,25,1
2,2557,562,53.34,1,24,29,28,1
3,2557,638,53.34,1,27,32,30,1
4,2557,645,53.34,1,29,33,31,1
5,2557,655,53.34,1,29,33,31,1
6,2557,1787,53.34,1,28,32,30,0
7,2557,898,53.34,1,27,32,30,0
8,2557,834,53.34,1,27,31,29,1
9,2557,844,53.34,1,28,31,29,1
10,2557,1593,53.34,1,27,29,29,1
11,2557,1602,53.34,1,26,31,29,1
12,2557,2371,53.34,1,24,29,27,1
1,2558,1570,53.34,1,23,29,26,1
2,2558,1605,53.34,1,26,31,28,1
3,2558,1655,53.34,1,27,31,30,1
4,2558,1624,53.34,1,27,33,30,1
5,2558,1594,53.34,1,29,32,31,1
6,2558,2214,53.34,1,29,33,30,0
7,2558,1038,53.34,1,28,32,30,0
8,2558,1193,53.34,1,27,32,30,1
9,2558,1253,53.34,1,26,31,29,1
10,2558,1156,53.34,1,27,30,29,1
11,2558,2490,53.34,1,28,31,29,1
12,2558,1116,53.34,1,24,31,28,1
1,2559,1119,53.34,1,18,31,27,1
2,2559,990,53.34,1,20,30,28,1
3,2559,985,53.34,1,27,33,31,1
4,2559,1066,53.34,1,29,34,32,1
5,2559,1200,53.34,1,29,34,32,1
6,2559,969,53.34,1,27,32,29,0
7,2559,830,53.34,1,28,31,29,0
8,2559,894,53.34,1,29,31,30,1
9,2559,983,53.34,1,27,31,29,1
10,2559,1144,53.34,1,27,30,29,1
11,2559,1254,53.34,1,27,31,29,1
12,2559,1218,53.34,1,24,30,27,1
1,2560,1207,53.34,1,26,29,27,1
2,2560,1230,53.34,1,24,31,28,1
3,2560,1613,53.34,1,27,32,30,1
4,2560,1193,53.34,1,28,33,31,1
5,2560,1149,53.34,1,27,32,30,1
6,2560,1174,53.34,1,28,31,29,0
7,2560,1124,53.34,1,27,31,29,0
8,2560,1191,53.34,1,27,31,29,1
9,2560,1244,53.34,1,28,31,29,1
10,2560,1273,53.34,1,26,31,28,1
11,2560,1405,53.34,1,25,30,28,1
12,2560,1639,53.34,1,20,29,26,1
1,2561,1309,53.34,1,22,30,27,1
2,2561,1538,53.34,1,23,30,27,1
3,2561,1266,53.34,1,24,31,29,1
4,2561,1105,53.34,1,24,32,29,1
9,2561,1176,53.34,1,27,31,29,1
1,2556,1600,643.81,2,26,30,28,1
2,2556,6680,643.81,2,28,32,30,1
3,2556,4200,643.81,2,24,34,31,0
4,2556,10480,643.81,2,29,34,32,0
5,2556,4480,643.81,2,30,34,32,0
6,2556,5440,643.81,2,28,32,30,1
7,2556,3280,643.81,2,28,32,30,1
8,2556,3560,643.81,2,28,31,30,1
9,2556,2680,643.81,2,24,32,29,1
10,2556,2080,643.81,2,26,31,29,0
11,2556,1880,643.81,2,26,31,30,1
12,2556,1280,643.81,2,21,30,25,1
1,2557,1360,643.81,2,21,28,25,1
2,2557,2729,643.81,2,24,29,28,1
3,2557,7163,643.81,2,27,32,30,1
4,2557,2254,643.81,2,29,33,31,1
5,2557,2088,643.81,2,29,33,31,1
6,2557,12732,643.81,2,28,32,30,0
7,2557,2657,643.81,2,27,32,30,0
8,2557,4874,643.81,2,27,31,29,1
9,2557,5244,643.81,2,28,31,29,1
10,2557,4276,643.81,2,27,29,29,1
11,2557,4573,643.81,2,26,31,29,1
12,2557,2471,643.81,2,24,29,27,1
1,2558,2246,643.81,2,23,29,26,1
2,2558,7892,643.81,2,26,31,28,1
3,2558,4270,643.81,2,27,31,30,1
4,2558,3046,643.81,2,27,33,30,1
5,2558,3385,643.81,2,29,32,31,1
6,2558,3465,643.81,2,29,33,30,0
7,2558,5003,643.81,2,28,32,30,0
8,2558,6111,643.81,2,27,32,30,1
9,2558,4246,643.81,2,26,31,29,1
10,2558,2986,643.81,2,27,30,29,1
11,2558,3386,643.81,2,28,31,29,1
12,2558,2462,643.81,2,24,31,28,1
1,2559,2395,643.81,2,18,31,27,1
2,2559,4459,643.81,2,20,30,28,1
3,2559,4011,643.81,2,27,33,31,1
4,2559,3370,643.81,2,29,34,32,1
5,2559,2962,643.81,2,29,34,32,1
6,2559,3155,643.81,2,27,32,29,0
7,2559,3170,643.81,2,28,31,29,0
8,2559,5947,643.81,2,29,31,30,1
9,2559,5030,643.81,2,27,31,29,1
10,2559,4486,643.81,2,27,30,29,1
11,2559,4978,643.81,2,27,31,29,1
12,2559,3204,643.81,2,24,30,27,1
1,2560,3386,643.81,2,26,29,27,1
2,2560,4574,643.81,2,24,31,28,1
3,2560,4004,643.81,2,27,32,30,1
4,2560,2939,643.81,2,28,33,31,1
5,2560,3288,643.81,2,27,32,30,1
6,2560,3115,643.81,2,28,31,29,0
7,2560,2944,643.81,2,27,31,29,0
8,2560,5246,643.81,2,27,31,29,1
9,2560,3898,643.81,2,28,31,29,1
10,2560,2906,643.81,2,26,31,28,1
11,2560,3152,643.81,2,25,30,28,1
12,2560,1990,643.81,2,20,29,26,1
1,2561,3301,643.81,2,22,30,27,1
2,2561,4433,643.81,2,23,30,27,1
3,2561,3394,643.81,2,24,31,29,1
4,2561,2250,643.81,2,24,32,29,1
1,2556,2000,786.54,2,26,30,28,1
2,2556,2000,786.54,2,28,32,30,1
3,2556,3000,786.54,2,24,34,31,0
4,2556,1000,786.54,2,29,34,32,0
5,2556,3000,786.54,2,30,34,32,0
6,2556,4000,786.54,2,28,32,30,1
7,2556,2000,786.54,2,28,32,30,1
8,2556,2000,786.54,2,28,31,30,1
9,2556,9000,786.54,2,24,32,29,1
10,2556,4000,786.54,2,26,31,29,0
11,2556,3000,786.54,2,26,31,30,1
12,2556,1000,786.54,2,21,30,25,1
1,2557,1000,786.54,2,21,28,25,1
2,2557,2000,786.54,2,24,29,28,1
3,2557,2000,786.54,2,27,32,30,1
4,2557,2000,786.54,2,29,33,31,1
5,2557,1000,786.54,2,29,33,31,1
6,2557,4000,786.54,2,28,32,30,0
7,2557,3000,786.54,2,27,32,30,0
8,2557,2000,786.54,2,27,31,29,1
9,2557,2000,786.54,2,28,31,29,1
10,2557,3000,786.54,2,27,29,29,1
12,2557,1000,786.54,2,24,29,27,1
1,2558,1000,786.54,2,23,29,26,1
2,2558,2000,786.54,2,26,31,28,1
3,2558,2000,786.54,2,27,31,30,1
4,2558,2000,786.54,2,27,33,30,1
5,2558,3000,786.54,2,29,32,31,1
6,2558,2000,786.54,2,29,33,30,0
7,2558,2000,786.54,2,28,32,30,0
8,2558,3000,786.54,2,27,32,30,1
9,2558,2000,786.54,2,26,31,29,1
10,2558,2000,786.54,2,27,30,29,1
11,2558,2000,786.54,2,28,31,29,1
12,2558,1000,786.54,2,24,31,28,1
1,2559,1000,786.54,2,18,31,27,1
2,2559,1000,786.54,2,20,30,28,1
3,2559,1000,786.54,2,27,33,31,1
4,2559,2000,786.54,2,29,34,32,1
5,2559,2000,786.54,2,29,34,32,1
6,2559,2000,786.54,2,27,32,29,0
7,2559,2000,786.54,2,28,31,29,0
8,2559,3000,786.54,2,29,31,30,1
9,2559,15000,786.54,2,27,31,29,1
10,2559,15000,786.54,2,27,30,29,1
11,2559,13000,786.54,2,27,31,29,1
12,2559,12000,786.54,2,24,30,27,1
1,2560,12000,786.54,2,26,29,27,1
2,2560,13000,786.54,2,24,31,28,1
3,2560,15000,786.54,2,27,32,30,1
4,2560,16000,786.54,2,28,33,31,1
5,2560,18000,786.54,2,27,32,30,1
6,2560,17000,786.54,2,28,31,29,0
7,2560,16000,786.54,2,27,31,29,0
8,2560,18000,786.54,2,27,31,29,1
9,2560,22000,786.54,2,28,31,29,1
10,2560,22000,786.54,2,26,31,28,1
11,2560,21000,786.54,2,25,30,28,1
12,2560,19000,786.54,2,20,29,26,1
1,2561,24000,786.54,2,22,30,27,1
2,2561,29000,786.54,2,23,30,27,1
3,2561,35000,786.54,2,24,31,29,1
4,2561,31000,786.54,2,24,32,29,1
9,2561,41000,786.54,2,27,31,29,1
9,2558,5106,619.45,1,26,31,29,1
10,2558,4867,619.45,1,27,30,29,1
11,2558,4842,619.45,1,28,31,29,1
12,2558,4441,619.45,1,24,31,28,1
1,2559,3641,619.45,1,18,31,27,1
2,2559,3676,619.45,1,20,30,28,1
3,2559,4816,619.45,1,27,33,31,1
4,2559,4451,619.45,1,29,34,32,1
5,2559,5146,619.45,1,29,34,32,1
6,2559,4340,619.45,1,27,32,29,0
7,2559,4361,619.45,1,28,31,29,0
8,2559,4354,619.45,1,29,31,30,1
9,2559,4254,619.45,1,27,31,29,1
10,2559,3960,619.45,1,27,30,29,1
11,2559,4047,619.45,1,27,31,29,1
12,2559,4410,619.45,1,24,30,27,1
1,2560,4285,619.45,1,26,29,27,1
2,2560,4018,619.45,1,24,31,28,1
3,2560,4551,619.45,1,27,32,30,1
4,2560,4304,619.45,1,28,33,31,1
5,2560,4967,619.45,1,27,32,30,1
7,2560,3895,619.45,1,27,31,29,0
8,2560,4344,619.45,1,27,31,29,1
9,2560,4051,619.45,1,28,31,29,1
10,2560,3244,619.45,1,26,31,28,1
11,2560,2915,619.45,1,25,30,28,1
12,2560,2398,619.45,1,20,29,26,1
1,2561,2527,619.45,1,22,30,27,1
2,2561,2148,619.45,1,23,30,27,1
3,2561,2590,619.45,1,24,31,29,1
4,2561,2175,619.45,1,24,32,29,1
5,2561,1965,619.45,1,28,31,29,1
6,2561,2000,619.45,1,26,31,30,0
7,2561,1764,619.45,1,27,30,29,0
8,2561,1668,619.45,1,27,30,29,1
9,2558,62000,8983.67,9,26,31,29,1
10,2558,53000,8983.67,9,27,30,29,1
11,2558,61000,8983.67,9,28,31,29,1
12,2558,47000,8983.67,9,24,31,28,1
1,2559,42000,8983.67,9,18,31,27,1
2,2559,43000,8983.67,9,20,30,28,1
3,2559,63000,8983.67,9,27,33,31,1
4,2559,60000,8983.67,9,29,34,32,1
5,2559,62000,8983.67,9,29,34,32,1
6,2559,58000,8983.67,9,27,32,29,0
7,2559,61000,8983.67,9,28,31,29,0
8,2559,69000,8983.67,9,29,31,30,1
9,2559,65000,8983.67,9,27,31,29,1
10,2559,59000,8983.67,9,27,30,29,1
11,2559,64000,8983.67,9,27,31,29,1
12,2559,53000,8983.67,9,24,30,27,1
1,2560,50000,8983.67,9,26,29,27,1
2,2560,50000,8983.67,9,24,31,28,1
3,2560,74000,8983.67,9,27,32,30,1
4,2560,58000,8983.67,9,28,33,31,1
5,2560,65000,8983.67,9,27,32,30,1
7,2560,63000,8983.67,9,27,31,29,0
8,2560,64000,8983.67,9,27,31,29,1
9,2560,68000,8983.67,9,28,31,29,1
10,2560,49000,8983.67,9,26,31,28,1
11,2560,57000,8983.67,9,25,30,28,1
12,2560,46000,8983.67,9,20,29,26,1
1,2561,51000,8983.67,9,22,30,27,1
2,2561,52000,8983.67,9,23,30,27,1
3,2561,64000,8983.67,9,24,31,29,1
4,2561,59000,8983.67,9,24,32,29,1
5,2561,63000,8983.67,9,28,31,29,1
6,2561,69000,8983.67,9,26,31,30,0
7,2561,66000,8983.67,9,27,30,29,0
8,2561,67000,8983.67,9,27,30,29,1
1,2556,2640,4766.82,2,26,30,28,1
2,2556,4320,4766.82,2,28,32,30,1
3,2556,2160,4766.82,2,24,34,31,0
4,2556,2040,4766.82,2,29,34,32,0
5,2556,5880,4766.82,2,30,34,32,0
6,2556,1620,4766.82,2,28,32,30,1
7,2556,2280,4766.82,2,28,32,30,1
8,2556,3120,4766.82,2,28,31,30,1
9,2556,3540,4766.82,2,24,32,29,1
10,2556,2520,4766.82,2,26,31,29,0
11,2556,2760,4766.82,2,26,31,30,1
12,2556,1320,4766.82,2,21,30,25,1
1,2557,1080,4766.82,2,21,28,25,1
2,2557,1800,4766.82,2,24,29,28,1
3,2557,2880,4766.82,2,27,32,30,1
4,2557,3360,4766.82,2,29,33,31,1
5,2557,900,4766.82,2,29,33,31,1
6,2557,2460,4766.82,2,28,32,30,0
7,2557,2280,4766.82,2,27,32,30,0
8,2557,2520,4766.82,2,27,31,29,1
9,2557,1680,4766.82,2,28,31,29,1
10,2557,420,4766.82,2,27,29,29,1
11,2557,396,4766.82,2,26,31,29,1
12,2557,384,4766.82,2,24,29,27,1
1,2558,414,4766.82,2,23,29,26,1
2,2558,1644,4766.82,2,26,31,28,1
3,2558,4014,4766.82,2,27,31,30,1
4,2558,2994,4766.82,2,27,33,30,1
5,2558,3402,4766.82,2,29,32,31,1
6,2558,1428,4766.82,2,29,33,30,0
7,2558,5904,4766.82,2,28,32,30,0
8,2558,2088,4766.82,2,27,32,30,1
9,2558,3972,4766.82,2,26,31,29,1
10,2558,984,4766.82,2,27,30,29,1
11,2558,4242,4766.82,2,28,31,29,1
12,2558,3972,4766.82,2,24,31,28,1
1,2559,4704,4766.82,2,18,31,27,1
2,2559,1380,4766.82,2,20,30,28,1
3,2559,3720,4766.82,2,27,33,31,1
4,2559,6120,4766.82,2,29,34,32,1
5,2559,6120,4766.82,2,29,34,32,1
6,2559,6240,4766.82,2,27,32,29,0
7,2559,5700,4766.82,2,28,31,29,0
8,2559,4620,4766.82,2,29,31,30,1
9,2559,1764,4766.82,2,27,31,29,1
10,2559,4896,4766.82,2,27,30,29,1
11,2559,1560,4766.82,2,27,31,29,1
12,2559,2280,4766.82,2,24,30,27,1
1,2560,3540,4766.82,2,26,29,27,1
2,2560,6300,4766.82,2,24,31,28,1
3,2560,3660,4766.82,2,27,32,30,1
4,2560,6360,4766.82,2,28,33,31,1
5,2560,6240,4766.82,2,27,32,30,1
6,2560,5940,4766.82,2,28,31,29,0
7,2560,5040,4766.82,2,27,31,29,0
8,2560,8200,4766.82,2,27,31,29,1
9,2560,15000,4766.82,2,28,31,29,1
10,2560,10400,4766.82,2,26,31,28,1
11,2560,15400,4766.82,2,25,30,28,1
12,2560,13800,4766.82,2,20,29,26,1
1,2561,17200,4766.82,2,22,30,27,1
2,2561,22800,4766.82,2,23,30,27,1
3,2561,18600,4766.82,2,24,31,29,1
4,2561,18000,4766.82,2,24,32,29,1
5,2561,19600,4766.82,2,28,31,29,1
6,2561,16200,4766.82,2,26,31,30,0
7,2561,19400,4766.82,2,27,30,29,0
8,2561,20180,4766.82,2,27,30,29,1
9,2561,27480,4766.82,2,27,31,29,1
10,2561,12400,4766.82,2,27,31,29,1
11,2561,18260,4766.82,2,26,31,29,1
12,2561,8440,4766.82,2,26,30,28,1
1,2556,1524,1602.51,2,26,30,28,1
2,2556,1475,1602.51,2,28,32,30,1
3,2556,1223,1602.51,2,24,34,31,0
4,2556,1486,1602.51,2,29,34,32,0
5,2556,1434,1602.51,2,30,34,32,0
6,2556,1344,1602.51,2,28,32,30,1
7,2556,1344,1602.51,2,28,32,30,1
8,2556,878,1602.51,2,28,31,30,1
9,2556,1715,1602.51,2,24,32,29,1
10,2556,1652,1602.51,2,26,31,29,0
11,2556,1636,1602.51,2,26,31,30,1
12,2556,1600,1602.51,2,21,30,25,1
1,2557,431,1602.51,2,21,28,25,1
2,2557,215,1602.51,2,24,29,28,1
3,2557,215,1602.51,2,27,32,30,1
4,2557,215,1602.51,2,29,33,31,1
5,2557,215,1602.51,2,29,33,31,1
6,2557,215,1602.51,2,28,32,30,0
7,2557,1130,1602.51,2,27,32,30,0
8,2557,1130,1602.51,2,27,31,29,1
9,2557,719,1602.51,2,28,31,29,1
10,2557,971,1602.51,2,27,29,29,1
11,2557,403,1602.51,2,26,31,29,1
12,2557,772,1602.51,2,24,29,27,1
1,2558,947,1602.51,2,23,29,26,1
2,2558,727,1602.51,2,26,31,28,1
3,2558,727,1602.51,2,27,31,30,1
4,2558,198,1602.51,2,27,33,30,1
5,2558,466,1602.51,2,29,32,31,1
6,2558,392,1602.51,2,29,33,30,0
7,2558,498,1602.51,2,28,32,30,0
8,2558,672,1602.51,2,27,32,30,1
9,2558,672,1602.51,2,26,31,29,1
10,2558,672,1602.51,2,27,30,29,1
11,2558,672,1602.51,2,28,31,29,1
12,2558,672,1602.51,2,24,31,28,1
1,2559,672,1602.51,2,18,31,27,1
2,2559,672,1602.51,2,20,30,28,1
3,2559,672,1602.51,2,27,33,31,1
4,2559,672,1602.51,2,29,34,32,1
5,2559,672,1602.51,2,29,34,32,1
6,2559,672,1602.51,2,27,32,29,0
7,2559,672,1602.51,2,28,31,29,0
8,2559,672,1602.51,2,29,31,30,1
9,2559,672,1602.51,2,27,31,29,1
10,2559,672,1602.51,2,27,30,29,1
11,2559,672,1602.51,2,27,31,29,1
12,2559,672,1602.51,2,24,30,27,1
1,2560,672,1602.51,2,26,29,27,1
2,2560,672,1602.51,2,24,31,28,1
3,2560,586,1602.51,2,27,32,30,1
4,2560,1134,1602.51,2,28,33,31,1
5,2560,1044,1602.51,2,27,32,30,1
6,2560,1096,1602.51,2,28,31,29,0
7,2560,925,1602.51,2,27,31,29,0
8,2560,1170,1602.51,2,27,31,29,1
9,2560,1225,1602.51,2,28,31,29,1
10,2560,997,1602.51,2,26,31,28,1
11,2560,998,1602.51,2,25,30,28,1
12,2560,995,1602.51,2,20,29,26,1
1,2561,1153,1602.51,2,22,30,27,1
2,2561,1148,1602.51,2,23,30,27,1
3,2561,901,1602.51,2,24,31,29,1
4,2561,1021,1602.51,2,24,32,29,1
5,2561,985,1602.51,2,28,31,29,1
6,2561,764,1602.51,2,26,31,30,0
7,2561,854,1602.51,2,27,30,29,0
8,2561,1073,1602.51,2,27,30,29,1
9,2561,745,1602.51,2,27,31,29,1
10,2561,1061,1602.51,2,27,31,29,1
11,2561,1117,1602.51,2,26,31,29,1
12,2561,915,1602.51,2,26,30,28,1
1,2556,49,325.39,3,26,30,28,1
2,2556,53,325.39,3,28,32,30,1
3,2556,470,325.39,3,24,34,31,0
4,2556,565,325.39,3,29,34,32,0
5,2556,371,325.39,3,30,34,32,0
6,2556,533,325.39,3,28,32,30,1
7,2556,111,325.39,3,28,32,30,1
8,2556,104,325.39,3,28,31,30,1
9,2556,891,325.39,3,24,32,29,1
10,2556,549,325.39,3,26,31,29,0
11,2556,572,325.39,3,26,31,30,1
12,2556,700,325.39,3,21,30,25,1
1,2557,973,325.39,3,21,28,25,1
2,2557,897,325.39,3,24,29,28,1
3,2557,1177,325.39,3,27,32,30,1
4,2557,1383,325.39,3,29,33,31,1
5,2557,740,325.39,3,29,33,31,1
6,2557,965,325.39,3,28,32,30,0
7,2557,1162,325.39,3,27,32,30,0
8,2557,879,325.39,3,27,31,29,1
9,2557,923,325.39,3,28,31,29,1
10,2557,445,325.39,3,27,29,29,1
11,2557,665,325.39,3,26,31,29,1
12,2557,653,325.39,3,24,29,27,1
1,2558,600,325.39,3,23,29,26,1
2,2558,588,325.39,3,26,31,28,1
3,2558,587,325.39,3,27,31,30,1
4,2558,568,325.39,3,27,33,30,1
5,2558,932,325.39,3,29,32,31,1
6,2558,900,325.39,3,29,33,30,0
7,2558,965,325.39,3,28,32,30,0
8,2558,977,325.39,3,27,32,30,1
9,2558,1290,325.39,3,26,31,29,1
10,2558,1576,325.39,3,27,30,29,1
11,2558,1288,325.39,3,28,31,29,1
12,2558,1574,325.39,3,24,31,28,1
1,2559,1276,325.39,3,18,31,27,1
2,2559,1559,325.39,3,20,30,28,1
3,2559,1460,325.39,3,27,33,31,1
4,2559,1507,325.39,3,29,34,32,1
5,2559,1597,325.39,3,29,34,32,1
6,2559,1466,325.39,3,27,32,29,0
7,2559,1358,325.39,3,28,31,29,0
8,2559,652,325.39,3,29,31,30,1
9,2559,706,325.39,3,27,31,29,1
10,2559,718,325.39,3,27,30,29,1
11,2559,711,325.39,3,27,31,29,1
12,2559,582,325.39,3,24,30,27,1
1,2560,585,325.39,3,26,29,27,1
2,2560,714,325.39,3,24,31,28,1
3,2560,704,325.39,3,27,32,30,1
4,2560,683,325.39,3,28,33,31,1
5,2560,500,325.39,3,27,32,30,1
6,2560,515,325.39,3,28,31,29,0
7,2560,523,325.39,3,27,31,29,0
8,2560,690,325.39,3,27,31,29,1
9,2560,637,325.39,3,28,31,29,1
10,2560,688,325.39,3,26,31,28,1
11,2560,635,325.39,3,25,30,28,1
12,2560,625,325.39,3,20,29,26,1
1,2561,246,325.39,3,22,30,27,1
2,2561,857,325.39,3,23,30,27,1
3,2561,425,325.39,3,24,31,29,1
4,2561,637,325.39,3,24,32,29,1
5,2561,976,325.39,3,28,31,29,1
6,2561,432,325.39,3,26,31,30,0
7,2561,488,325.39,3,27,30,29,0
8,2561,684,325.39,3,27,30,29,1
9,2561,675,325.39,3,27,31,29,1
10,2561,480,325.39,3,27,31,29,1
11,2561,520,325.39,3,26,31,29,1
12,2561,549,325.39,3,26,30,28,1
1,2556,331,1216.70,5,26,30,28,1
2,2556,386,1216.70,5,28,32,30,1
3,2556,704,1216.70,5,24,34,31,0
4,2556,397,1216.70,5,29,34,32,0
5,2556,375,1216.70,5,30,34,32,0
6,2556,395,1216.70,5,28,32,30,1
7,2556,338,1216.70,5,28,32,30,1
8,2556,345,1216.70,5,28,31,30,1
9,2556,414,1216.70,5,24,32,29,1
10,2556,446,1216.70,5,26,31,29,0
11,2556,336,1216.70,5,26,31,30,1
12,2556,1074,1216.70,5,21,30,25,1
1,2557,1317,1216.70,5,21,28,25,1
2,2557,1314,1216.70,5,24,29,28,1
3,2557,1588,1216.70,5,27,32,30,1
4,2557,732,1216.70,5,29,33,31,1
5,2557,751,1216.70,5,29,33,31,1
6,2557,814,1216.70,5,28,32,30,0
7,2557,763,1216.70,5,27,32,30,0
8,2557,664,1216.70,5,27,31,29,1
9,2557,700,1216.70,5,28,31,29,1
10,2557,763,1216.70,5,27,29,29,1
11,2557,742,1216.70,5,26,31,29,1
12,2557,805,1216.70,5,24,29,27,1
1,2558,824,1216.70,5,23,29,26,1
2,2558,921,1216.70,5,26,31,28,1
3,2558,999,1216.70,5,27,31,30,1
4,2558,921,1216.70,5,27,33,30,1
5,2558,942,1216.70,5,29,32,31,1
6,2558,850,1216.70,5,29,33,30,0
7,2558,1082,1216.70,5,28,32,30,0
8,2558,801,1216.70,5,27,32,30,1
9,2558,799,1216.70,5,26,31,29,1
10,2558,682,1216.70,5,27,30,29,1
11,2558,955,1216.70,5,28,31,29,1
12,2558,1116,1216.70,5,24,31,28,1
1,2559,1213,1216.70,5,18,31,27,1
2,2559,299,1216.70,5,20,30,28,1
3,2559,365,1216.70,5,27,33,31,1
4,2559,322,1216.70,5,29,34,32,1
5,2559,430,1216.70,5,29,34,32,1
6,2559,470,1216.70,5,27,32,29,0
7,2559,490,1216.70,5,28,31,29,0
8,2559,395,1216.70,5,29,31,30,1
9,2559,390,1216.70,5,27,31,29,1
10,2559,388,1216.70,5,27,30,29,1
11,2559,379,1216.70,5,27,31,29,1
12,2559,393,1216.70,5,24,30,27,1
1,2560,398,1216.70,5,26,29,27,1
2,2560,453,1216.70,5,24,31,28,1
3,2560,573,1216.70,5,27,32,30,1
4,2560,501,1216.70,5,28,33,31,1
5,2560,577,1216.70,5,27,32,30,1
6,2560,577,1216.70,5,28,31,29,0
7,2560,545,1216.70,5,27,31,29,0
8,2560,533,1216.70,5,27,31,29,1
9,2560,438,1216.70,5,28,31,29,1
10,2560,423,1216.70,5,26,31,28,1
11,2560,573,1216.70,5,25,30,28,1
12,2560,573,1216.70,5,20,29,26,1
2,2561,559,1216.70,5,23,30,27,1
3,2561,706,1216.70,5,24,31,29,1
4,2561,631,1216.70,5,24,32,29,1
5,2561,607,1216.70,5,28,31,29,1
6,2561,654,1216.70,5,26,31,30,0
7,2561,617,1216.70,5,27,30,29,0
8,2561,592,1216.70,5,27,30,29,1
9,2561,518,1216.70,5,27,31,29,1
10,2561,544,1216.70,5,27,31,29,1
11,2561,790,1216.70,5,26,31,29,1
12,2561,877,1216.70,5,26,30,28,1
1,2556,21000,3944.64,5,26,30,28,1
2,2556,23000,3944.64,5,28,32,30,1
3,2556,28000,3944.64,5,24,34,31,0
4,2556,22000,3944.64,5,29,34,32,0
5,2556,29000,3944.64,5,30,34,32,0
6,2556,21000,3944.64,5,28,32,30,1
7,2556,22000,3944.64,5,28,32,30,1
8,2556,25000,3944.64,5,28,31,30,1
9,2556,19000,3944.64,5,24,32,29,1
10,2556,24000,3944.64,5,26,31,29,0
11,2556,22000,3944.64,5,26,31,30,1
12,2556,18000,3944.64,5,21,30,25,1
1,2557,15000,3944.64,5,21,28,25,1
2,2557,11000,3944.64,5,24,29,28,1
3,2557,18000,3944.64,5,27,32,30,1
4,2557,21000,3944.64,5,29,33,31,1
5,2557,23000,3944.64,5,29,33,31,1
6,2557,19000,3944.64,5,28,32,30,0
7,2557,25000,3944.64,5,27,32,30,0
8,2557,23000,3944.64,5,27,31,29,1
9,2557,23000,3944.64,5,28,31,29,1
10,2557,26000,3944.64,5,27,29,29,1
11,2557,25000,3944.64,5,26,31,29,1
12,2557,23000,3944.64,5,24,29,27,1
1,2558,15000,3944.64,5,23,29,26,1
2,2558,21000,3944.64,5,26,31,28,1
3,2558,28000,3944.64,5,27,31,30,1
4,2558,24000,3944.64,5,27,33,30,1
5,2558,22000,3944.64,5,29,32,31,1
6,2558,21000,3944.64,5,29,33,30,0
7,2558,26000,3944.64,5,28,32,30,0
8,2558,24000,3944.64,5,27,32,30,1
9,2558,20000,3944.64,5,26,31,29,1
10,2558,18000,3944.64,5,27,30,29,1
11,2558,19000,3944.64,5,28,31,29,1
12,2558,20000,3944.64,5,24,31,28,1
1,2559,21000,3944.64,5,18,31,27,1
3,2559,24000,3944.64,5,27,33,31,1
4,2559,24000,3944.64,5,29,34,32,1
5,2559,27000,3944.64,5,29,34,32,1
6,2559,23000,3944.64,5,27,32,29,0
7,2559,22000,3944.64,5,28,31,29,0
8,2559,24000,3944.64,5,29,31,30,1
9,2559,21000,3944.64,5,27,31,29,1
10,2559,23000,3944.64,5,27,30,29,1
11,2559,25000,3944.64,5,27,31,29,1
12,2559,21000,3944.64,5,24,30,27,1
1,2560,21000,3944.64,5,26,29,27,1
2,2560,24000,3944.64,5,24,31,28,1
3,2560,26000,3944.64,5,27,32,30,1
4,2560,24000,3944.64,5,28,33,31,1
5,2560,27000,3944.64,5,27,32,30,1
6,2560,27000,3944.64,5,28,31,29,0
7,2560,26000,3944.64,5,27,31,29,0
8,2560,27000,3944.64,5,27,31,29,1
9,2560,24000,3944.64,5,28,31,29,1
10,2560,25000,3944.64,5,26,31,28,1
11,2560,23000,3944.64,5,25,30,28,1
12,2560,23000,3944.64,5,20,29,26,1
1,2561,23000,3944.64,5,22,30,27,1
2,2561,21000,3944.64,5,23,30,27,1
3,2561,27000,3944.64,5,24,31,29,1
4,2561,21000,3944.64,5,24,32,29,1
5,2561,28000,3944.64,5,28,31,29,1
6,2561,26000,3944.64,5,26,31,30,0
7,2561,26000,3944.64,5,27,30,29,0
8,2561,26000,3944.64,5,27,30,29,1
9,2561,25000,3944.64,5,27,31,29,1
10,2561,21000,3944.64,5,27,31,29,1
11,2561,27000,3944.64,5,26,31,29,1
12,2561,22000,3944.64,5,26,30,28,1
1,2556,32800,6403.95,4,26,30,28,1
2,2556,29760,6403.95,4,28,32,30,1
3,2556,32800,6403.95,4,24,34,31,0
4,2556,30720,6403.95,4,29,34,32,0
5,2556,39840,6403.95,4,30,34,32,0
6,2556,34240,6403.95,4,28,32,30,1
7,2556,32320,6403.95,4,28,32,30,1
8,2556,37440,6403.95,4,28,31,30,1
9,2556,32480,6403.95,4,24,32,29,1
10,2556,34720,6403.95,4,26,31,29,0
11,2556,39840,6403.95,4,26,31,30,1
12,2556,24960,6403.95,4,21,30,25,1
1,2557,28000,6403.95,4,21,28,25,1
2,2557,55200,6403.95,4,24,29,28,1
