month,year,usage,area,floor,minTemp,maxTemp,avgTemp,semester
3,2560,76000,5072.50,6,27,32,30,1
4,2560,74000,5072.50,6,28,33,31,1
5,2560,76000,5072.50,6,27,32,30,1
7,2560,67000,5072.50,6,27,31,29,0
8,2560,73000,5072.50,6,27,31,29,1
9,2560,66000,5072.50,6,28,31,29,1
10,2560,66000,5072.50,6,26,31,28,1
11,2560,64000,5072.50,6,25,30,28,1
12,2560,57000,5072.50,6,20,29,26,1
1,2561,65000,5072.50,6,22,30,27,1
2,2561,63000,5072.50,6,23,30,27,1
3,2561,82000,5072.50,6,24,31,29,1
4,2561,73000,5072.50,6,24,32,29,1
5,2561,73000,5072.50,6,28,31,29,1
6,2561,71000,5072.50,6,26,31,30,0
7,2561,68000,5072.50,6,27,30,29,0
8,2561,75000,5072.50,6,27,30,29,1
9,2558,2000,3525.56,5,26,31,29,1
10,2558,9000,3525.56,5,27,30,29,1
11,2558,3000,3525.56,5,28,31,29,1
12,2558,4000,3525.56,5,24,31,28,1
1,2559,5000,3525.56,5,18,31,27,1
2,2559,4000,3525.56,5,20,30,28,1
3,2559,13000,3525.56,5,27,33,31,1
4,2559,9000,3525.56,5,29,34,32,1
5,2559,8000,3525.56,5,29,34,32,1
6,2559,8000,3525.56,5,27,32,29,0
7,2559,6000,3525.56,5,28,31,29,0
8,2559,10000,3525.56,5,29,31,30,1
9,2559,9000,3525.56,5,27,31,29,1
10,2559,9000,3525.56,5,27,30,29,1
11,2559,10000,3525.56,5,27,31,29,1
12,2559,11000,3525.56,5,24,30,27,1
1,2560,9000,3525.56,5,26,29,27,1
2,2560,5000,3525.56,5,24,31,28,1
3,2560,11000,3525.56,5,27,32,30,1
4,2560,7000,3525.56,5,28,33,31,1
5,2560,7000,3525.56,5,27,32,30,1
7,2560,4000,3525.56,5,27,31,29,0
8,2560,4000,3525.56,5,27,31,29,1
9,2560,6000,3525.56,5,28,31,29,1
10,2560,4000,3525.56,5,26,31,28,1
11,2560,4000,3525.56,5,25,30,28,1
12,2560,2000,3525.56,5,20,29,26,1
1,2561,2000,3525.56,5,22,30,27,1
2,2561,1000,3525.56,5,23,30,27,1
3,2561,2000,3525.56,5,24,31,29,1
4,2561,2000,3525.56,5,24,32,29,1
5,2561,2000,3525.56,5,28,31,29,1
7,2561,2000,3525.56,5,27,30,29,0
8,2561,2000,3525.56,5,27,30,29,1
9,2558,56761,6555.33,6,26,31,29,1
10,2558,54494,6555.33,6,27,30,29,1
11,2558,54974,6555.33,6,28,31,29,1
12,2558,50302,6555.33,6,24,31,28,1
1,2559,48170,6555.33,6,18,31,27,1
2,2559,49826,6555.33,6,20,30,28,1
3,2559,65090,6555.33,6,27,33,31,1
4,2559,60054,6555.33,6,29,34,32,1
5,2559,59421,6555.33,6,29,34,32,1
6,2559,52559,6555.33,6,27,32,29,0
7,2559,42008,6555.33,6,28,31,29,0
8,2559,53649,6555.33,6,29,31,30,1
9,2559,55339,6555.33,6,27,31,29,1
10,2559,52243,6555.33,6,27,30,29,1
11,2559,53308,6555.33,6,27,31,29,1
12,2559,23826,6555.33,6,24,30,27,1
1,2560,23973,6555.33,6,26,29,27,1
2,2560,23930,6555.33,6,24,31,28,1
3,2560,31826,6555.33,6,27,32,30,1
4,2560,27364,6555.33,6,28,33,31,1
5,2560,29889,6555.33,6,27,32,30,1
7,2560,26192,6555.33,6,27,31,29,0
8,2560,30119,6555.33,6,27,31,29,1
9,2560,29049,6555.33,6,28,31,29,1
10,2560,25066,6555.33,6,26,31,28,1
11,2560,25361,6555.33,6,25,30,28,1
12,2560,22993,6555.33,6,20,29,26,1
1,2561,24074,6555.33,6,22,30,27,1
2,2561,24013,6555.33,6,23,30,27,1
3,2561,30213,6555.33,6,24,31,29,1
4,2561,22718,6555.33,6,24,32,29,1
5,2561,23082,6555.33,6,28,31,29,1
6,2561,23669,6555.33,6,26,31,30,0
7,2561,22769,6555.33,6,27,30,29,0
8,2561,24379,6555.33,6,27,30,29,1
9,2558,48000,11133.11,10,26,31,29,1
10,2558,45000,11133.11,10,27,30,29,1
11,2558,45000,11133.11,10,28,31,29,1
12,2558,42000,11133.11,10,24,31,28,1
1,2559,39000,11133.11,10,18,31,27,1
2,2559,41000,11133.11,10,20,30,28,1
3,2559,54000,11133.11,10,27,33,31,1
4,2559,53000,11133.11,10,29,34,32,1
5,2559,54000,11133.11,10,29,34,32,1
6,2559,49000,11133.11,10,27,32,29,0
7,2559,46000,11133.11,10,28,31,29,0
8,2559,50000,11133.11,10,29,31,30,1
9,2559,49000,11133.11,10,27,31,29,1
10,2559,46000,11133.11,10,27,30,29,1
11,2559,49000,11133.11,10,27,31,29,1
12,2559,41000,11133.11,10,24,30,27,1
1,2560,40000,11133.11,10,26,29,27,1
2,2560,42000,11133.11,10,24,31,28,1
3,2560,57000,11133.11,10,27,32,30,1
4,2560,48000,11133.11,10,28,33,31,1
5,2560,51202,11133.11,10,27,32,30,1
7,2560,51202,11133.11,10,27,31,29,0
8,2560,51202,11133.11,10,27,31,29,1
9,2560,45337,11133.11,10,28,31,29,1
10,2560,40000,11133.11,10,26,31,28,1
11,2560,44000,11133.11,10,25,30,28,1
12,2560,35000,11133.11,10,20,29,26,1
1,2561,38000,11133.11,10,22,30,27,1
2,2561,38000,11133.11,10,23,30,27,1
3,2561,50000,11133.11,10,24,31,29,1
4,2561,40000,11133.11,10,24,32,29,1
5,2561,45000,11133.11,10,28,31,29,1
6,2561,44000,11133.11,10,26,31,30,0
7,2561,38000,11133.11,10,27,30,29,0
8,2561,43000,11133.11,10,27,30,29,1
9,2558,77000,18600.00,12,26,31,29,1
10,2558,71000,18600.00,12,27,30,29,1
11,2558,70000,18600.00,12,28,31,29,1
12,2558,50000,18600.00,12,24,31,28,1
1,2559,52000,18600.00,12,18,31,27,1
2,2559,54000,18600.00,12,20,30,28,1
3,2559,77000,18600.00,12,27,33,31,1
4,2559,75000,18600.00,12,29,34,32,1
5,2559,65000,18600.00,12,29,34,32,1
6,2559,49000,18600.00,12,27,32,29,0
7,2559,47000,18600.00,12,28,31,29,0
8,2559,69000,18600.00,12,29,31,30,1
9,2559,74000,18600.00,12,27,31,29,1
10,2559,62000,18600.00,12,27,30,29,1
11,2559,82000,18600.00,12,27,31,29,1
12,2559,46000,18600.00,12,24,30,27,1
1,2560,52000,18600.00,12,26,29,27,1
2,2560,61000,18600.00,12,24,31,28,1
3,2560,82000,18600.00,12,27,32,30,1
4,2560,73000,18600.00,12,28,33,31,1
5,2560,64000,18600.00,12,27,32,30,1
7,2560,54000,18600.00,12,27,31,29,0
8,2560,80000,18600.00,12,27,31,29,1
9,2560,77000,18600.00,12,28,31,29,1
10,2560,65000,18600.00,12,26,31,28,1
11,2560,60000,18600.00,12,25,30,28,1
12,2560,42000,18600.00,12,20,29,26,1
1,2561,53000,18600.00,12,22,30,27,1
2,2561,61000,18600.00,12,23,30,27,1
3,2561,80000,18600.00,12,24,31,29,1
4,2561,65000,18600.00,12,24,32,29,1
5,2561,54000,18600.00,12,28,31,29,1
6,2561,57000,18600.00,12,26,31,30,0
7,2561,53000,18600.00,12,27,30,29,0
8,2561,70000,18600.00,12,27,30,29,1
9,2558,118000,20000.00,12,26,31,29,1
10,2558,113000,20000.00,12,27,30,29,1
11,2558,110000,20000.00,12,28,31,29,1
12,2558,104000,20000.00,12,24,31,28,1
1,2559,88000,20000.00,12,18,31,27,1
2,2559,93000,20000.00,12,20,30,28,1
3,2559,114000,20000.00,12,27,33,31,1
4,2559,121000,20000.00,12,29,34,32,1
5,2559,128000,20000.00,12,29,34,32,1
6,2559,112000,20000.00,12,27,32,29,0
7,2559,88000,20000.00,12,28,31,29,0
8,2559,105000,20000.00,12,29,31,30,1
9,2559,133000,20000.00,12,27,31,29,1
10,2559,112000,20000.00,12,27,30,29,1
11,2559,115000,20000.00,12,27,31,29,1
12,2559,107000,20000.00,12,24,30,27,1
1,2560,83000,20000.00,12,26,29,27,1
2,2560,110000,20000.00,12,24,31,28,1
3,2560,126000,20000.00,12,27,32,30,1
4,2560,124000,20000.00,12,28,33,31,1
5,2560,131000,20000.00,12,27,32,30,1
7,2560,108000,20000.00,12,27,31,29,0
8,2560,118000,20000.00,12,27,31,29,1
9,2560,135000,20000.00,12,28,31,29,1
10,2560,112000,20000.00,12,26,31,28,1
11,2560,104000,20000.00,12,25,30,28,1
12,2560,95000,20000.00,12,20,29,26,1
1,2561,87000,20000.00,12,22,30,27,1
2,2561,115000,20000.00,12,23,30,27,1
3,2561,125000,20000.00,12,24,31,29,1
4,2561,116000,20000.00,12,24,32,29,1
5,2561,126000,20000.00,12,28,31,29,1
6,2561,120000,20000.00,12,26,31,30,0
7,2561,111000,20000.00,12,27,30,29,0
8,2561,116000,20000.00,12,27,30,29,1
9,2558,39000,5268.26,5,26,31,29,1
10,2558,37000,5268.26,5,27,30,29,1
11,2558,37000,5268.26,5,28,31,29,1
12,2558,38000,5268.26,5,24,31,28,1
1,2559,29000,5268.26,5,18,31,27,1
2,2559,31000,5268.26,5,20,30,28,1
3,2559,46000,5268.26,5,27,33,31,1
4,2559,49000,5268.26,5,29,34,32,1
5,2559,47000,5268.26,5,29,34,32,1
6,2559,26000,5268.26,5,27,32,29,0
7,2559,24000,5268.26,5,28,31,29,0
8,2559,33000,5268.26,5,29,31,30,1
9,2559,48000,5268.26,5,27,31,29,1
10,2559,37000,5268.26,5,27,30,29,1
11,2559,37000,5268.26,5,27,31,29,1
12,2559,33000,5268.26,5,24,30,27,1
1,2560,26000,5268.26,5,26,29,27,1
2,2560,35000,5268.26,5,24,31,28,1
3,2560,46000,5268.26,5,27,32,30,1
4,2560,42000,5268.26,5,28,33,31,1
5,2560,45000,5268.26,5,27,32,30,1
7,2560,31000,5268.26,5,27,31,29,0
8,2560,47000,5268.26,5,27,31,29,1
9,2560,54000,5268.26,5,28,31,29,1
10,2560,44000,5268.26,5,26,31,28,1
11,2560,39000,5268.26,5,25,30,28,1
12,2560,33000,5268.26,5,20,29,26,1
1,2561,27000,5268.26,5,22,30,27,1
2,2561,37000,5268.26,5,23,30,27,1
3,2561,45000,5268.26,5,24,31,29,1
4,2561,40000,5268.26,5,24,32,29,1
5,2561,38000,5268.26,5,28,31,29,1
6,2561,32000,5268.26,5,26,31,30,0
7,2561,28000,5268.26,5,27,30,29,0
8,2561,36000,5268.26,5,27,30,29,1
9,2558,51000,2963.50,4,26,31,29,1
10,2558,49000,2963.50,4,27,30,29,1
11,2558,48000,2963.50,4,28,31,29,1
12,2558,41000,2963.50,4,24,31,28,1
1,2559,35000,2963.50,4,18,31,27,1
2,2559,36000,2963.50,4,20,30,28,1
3,2559,43000,2963.50,4,27,33,31,1
4,2559,48000,2963.50,4,29,34,32,1
5,2559,50000,2963.50,4,29,34,32,1
6,2559,44000,2963.50,4,27,32,29,0
7,2559,37000,2963.50,4,28,31,29,0
8,2559,44000,2963.50,4,29,31,30,1
9,2559,47000,2963.50,4,27,31,29,1
10,2559,41000,2963.50,4,27,30,29,1
11,2559,40000,2963.50,4,27,31,29,1
12,2559,38000,2963.50,4,24,30,27,1
1,2560,40538,2963.50,4,26,29,27,1
2,2560,40538,2963.50,4,24,31,28,1
3,2560,36615,2963.50,4,27,32,30,1
4,2560,38231,2963.50,4,28,33,31,1
5,2560,43000,2963.50,4,27,32,30,1
7,2560,35000,2963.50,4,27,31,29,0
8,2560,36000,2963.50,4,27,31,29,1
9,2560,45000,2963.50,4,28,31,29,1
10,2560,43000,2963.50,4,26,31,28,1
11,2560,40000,2963.50,4,25,30,28,1
12,2560,38000,2963.50,4,20,29,26,1
1,2561,32000,2963.50,4,22,30,27,1
2,2561,43000,2963.50,4,23,30,27,1
3,2561,44000,2963.50,4,24,31,29,1
4,2561,42000,2963.50,4,24,32,29,1
5,2561,40000,2963.50,4,28,31,29,1
6,2561,38000,2963.50,4,26,31,30,0
7,2561,36000,2963.50,4,27,30,29,0
8,2561,36000,2963.50,4,27,30,29,1
9,2558,53000,4935.75,6,26,31,29,1
10,2558,51000,4935.75,6,27,30,29,1
11,2558,49000,4935.75,6,28,31,29,1
12,2558,46000,4935.75,6,24,31,28,1
1,2559,37000,4935.75,6,18,31,27,1
2,2559,37000,4935.75,6,20,30,28,1
3,2559,47000,4935.75,6,27,33,31,1
4,2559,50000,4935.75,6,29,34,32,1
5,2559,52000,4935.75,6,29,34,32,1
6,2559,43000,4935.75,6,27,32,29,0
7,2559,37000,4935.75,6,28,31,29,0
8,2559,44000,4935.75,6,29,31,30,1
9,2559,55000,4935.75,6,27,31,29,1
10,2559,46000,4935.75,6,27,30,29,1
11,2559,44000,4935.75,6,27,31,29,1
12,2559,41000,4935.75,6,24,30,27,1
1,2560,37000,4935.75,6,26,29,27,1
2,2560,44000,4935.75,6,24,31,28,1
3,2560,51000,4935.75,6,27,32,30,1
4,2560,47000,4935.75,6,28,33,31,1
5,2560,48000,4935.75,6,27,32,30,1
7,2560,37000,4935.75,6,27,31,29,0
8,2560,47000,4935.75,6,27,31,29,1
9,2560,53000,4935.75,6,28,31,29,1
10,2560,43000,4935.75,6,26,31,28,1
11,2560,48185,4935.75,6,25,30,28,1
12,2560,46630,4935.75,6,20,29,26,1
1,2561,48185,4935.75,6,22,30,27,1
2,2561,48185,4935.75,6,23,30,27,1
3,2561,43522,4935.75,6,24,31,29,1
4,2561,48185,4935.75,6,24,32,29,1
5,2561,43870,4935.75,6,28,31,29,1
6,2561,39000,4935.75,6,26,31,30,0
7,2561,37000,4935.75,6,27,30,29,0
8,2561,41000,4935.75,6,27,30,29,1
9,2558,46000,4665.84,7,26,31,29,1
10,2558,41000,4665.84,7,27,30,29,1
11,2558,42000,4665.84,7,28,31,29,1
12,2558,39000,4665.84,7,24,31,28,1
1,2559,32000,4665.84,7,18,31,27,1
2,2559,34000,4665.84,7,20,30,28,1
3,2559,44000,4665.84,7,27,33,31,1
4,2559,46000,4665.84,7,29,34,32,1
5,2559,49000,4665.84,7,29,34,32,1
6,2559,35000,4665.84,7,27,32,29,0
7,2559,31000,4665.84,7,28,31,29,0
8,2559,39000,4665.84,7,29,31,30,1
9,2559,46000,4665.84,7,27,31,29,1
10,2559,40000,4665.84,7,27,30,29,1
11,2559,40000,4665.84,7,27,31,29,1
12,2559,34000,4665.84,7,24,30,27,1
1,2560,28000,4665.84,7,26,29,27,1
2,2560,36000,4665.84,7,24,31,28,1
3,2560,39000,4665.84,7,27,32,30,1
4,2560,41000,4665.84,7,28,33,31,1
5,2560,41000,4665.84,7,27,32,30,1
7,2560,27000,4665.84,7,27,31,29,0
8,2560,38000,4665.84,7,27,31,29,1
9,2560,42000,4665.84,7,28,31,29,1
10,2560,36000,4665.84,7,26,31,28,1
11,2560,32000,4665.84,7,25,30,28,1
12,2560,25000,4665.84,7,20,29,26,1
1,2561,26000,4665.84,7,22,30,27,1
2,2561,36000,4665.84,7,23,30,27,1
3,2561,40000,4665.84,7,24,31,29,1
4,2561,36000,4665.84,7,24,32,29,1
5,2561,37000,4665.84,7,28,31,29,1
6,2561,39360,4665.84,7,26,31,30,0
7,2561,30045,4665.84,7,27,30,29,0
8,2561,35000,4665.84,7,27,30,29,1
9,2558,68000,4771.81,9,26,31,29,1
10,2558,66000,4771.81,9,27,30,29,1
11,2558,67000,4771.81,9,28,31,29,1
12,2558,61000,4771.81,9,24,31,28,1
1,2559,52000,4771.81,9,18,31,27,1
2,2559,57000,4771.81,9,20,30,28,1
3,2559,69000,4771.81,9,27,33,31,1
4,2559,71000,4771.81,9,29,34,32,1
5,2559,78000,4771.81,9,29,34,32,1
6,2559,66000,4771.81,9,27,32,29,0
7,2559,56000,4771.81,9,28,31,29,0
8,2559,65000,4771.81,9,29,31,30,1
9,2559,73000,4771.81,9,27,31,29,1
10,2559,66000,4771.81,9,27,30,29,1
11,2559,65000,4771.81,9,27,31,29,1
12,2559,60000,4771.81,9,24,30,27,1
1,2560,52000,4771.81,9,26,29,27,1
2,2560,61000,4771.81,9,24,31,28,1
3,2560,69000,4771.81,9,27,32,30,1
4,2560,73000,4771.81,9,28,33,31,1
5,2560,78000,4771.81,9,27,32,30,1
7,2560,57000,4771.81,9,27,31,29,0
8,2560,64000,4771.81,9,27,31,29,1
9,2560,72000,4771.81,9,28,31,29,1
10,2560,58000,4771.81,9,26,31,28,1
11,2560,57000,4771.81,9,25,30,28,1
12,2560,54000,4771.81,9,20,29,26,1
1,2561,47000,4771.81,9,22,30,27,1
2,2561,59000,4771.81,9,23,30,27,1
3,2561,67000,4771.81,9,24,31,29,1
4,2561,66000,4771.81,9,24,32,29,1
5,2561,70000,4771.81,9,28,31,29,1
6,2561,57000,4771.81,9,26,31,30,0
7,2561,50000,4771.81,9,27,30,29,0
8,2561,55000,4771.81,9,27,30,29,1
9,2558,41000,4691.89,5,26,31,29,1
10,2558,37000,4691.89,5,27,30,29,1
11,2558,33000,4691.89,5,28,31,29,1
12,2558,31000,4691.89,5,24,31,28,1
1,2559,26000,4691.89,5,18,31,27,1
2,2559,26000,4691.89,5,20,30,28,1
3,2559,36000,4691.89,5,27,33,31,1
4,2559,38000,4691.89,5,29,34,32,1
5,2559,42000,4691.89,5,29,34,32,1
6,2559,31000,4691.89,5,27,32,29,0
7,2559,25000,4691.89,5,28,31,29,0
8,2559,33000,4691.89,5,29,31,30,1
9,2559,38000,4691.89,5,27,31,29,1
10,2559,30000,4691.89,5,27,30,29,1
11,2559,31000,4691.89,5,27,31,29,1
12,2559,28000,4691.89,5,24,30,27,1
1,2560,24000,4691.89,5,26,29,27,1
2,2560,28000,4691.89,5,24,31,28,1
3,2560,37000,4691.89,5,27,32,30,1
4,2560,35000,4691.89,5,28,33,31,1
5,2560,38000,4691.89,5,27,32,30,1
7,2560,27000,4691.89,5,27,31,29,0
8,2560,33000,4691.89,5,27,31,29,1
9,2560,36000,4691.89,5,28,31,29,1
10,2560,29000,4691.89,5,26,31,28,1
11,2560,33022,4691.89,5,25,30,28,1
12,2560,31957,4691.89,5,20,29,26,1
1,2561,33022,4691.89,5,22,30,27,1
2,2561,26000,4691.89,5,23,30,27,1
3,2561,33000,4691.89,5,24,31,29,1
4,2561,30000,4691.89,5,24,32,29,1
5,2561,30000,4691.89,5,28,31,29,1
6,2561,29000,4691.89,5,26,31,30,0
7,2561,28000,4691.89,5,27,30,29,0
8,2561,30000,4691.89,5,27,30,29,1
9,2558,6000,688.85,2,26,31,29,1
10,2558,7000,688.85,2,27,30,29,1
11,2558,6000,688.85,2,28,31,29,1
12,2558,5000,688.85,2,24,31,28,1
1,2559,5000,688.85,2,18,31,27,1
2,2559,5000,688.85,2,20,30,28,1
3,2559,6000,688.85,2,27,33,31,1
4,2559,6000,688.85,2,29,34,32,1
5,2559,7000,688.85,2,29,34,32,1
6,2559,6000,688.85,2,27,32,29,0
7,2559,6000,688.85,2,28,31,29,0
8,2559,6000,688.85,2,29,31,30,1
9,2559,7000,688.85,2,27,31,29,1
10,2559,7000,688.85,2,27,30,29,1
11,2559,5000,688.85,2,27,31,29,1
12,2559,6000,688.85,2,24,30,27,1
1,2560,4000,688.85,2,26,29,27,1
2,2560,5000,688.85,2,24,31,28,1
3,2560,7000,688.85,2,27,32,30,1
4,2560,5000,688.85,2,28,33,31,1
5,2560,6000,688.85,2,27,32,30,1
7,2560,5000,688.85,2,27,31,29,0
8,2560,7000,688.85,2,27,31,29,1
9,2560,6000,688.85,2,28,31,29,1
10,2560,6000,688.85,2,26,31,28,1
11,2560,6000,688.85,2,25,30,28,1
12,2560,5000,688.85,2,20,29,26,1
1,2561,4000,688.85,2,22,30,27,1
2,2561,5000,688.85,2,23,30,27,1
3,2561,6000,688.85,2,24,31,29,1
4,2561,5000,688.85,2,24,32,29,1
5,2561,6000,688.85,2,28,31,29,1
6,2561,5000,688.85,2,26,31,30,0
7,2561,6000,688.85,2,27,30,29,0
8,2561,5000,688.85,2,27,30,29,1
9,2558,28000,4400.38,8,26,31,29,1
10,2558,26000,4400.38,8,27,30,29,1
11,2558,25000,4400.38,8,28,31,29,1
12,2558,23000,4400.38,8,24,31,28,1
1,2559,27000,4400.38,8,18,31,27,1
2,2559,21000,4400.38,8,20,30,28,1
3,2559,26000,4400.38,8,27,33,31,1
4,2559,29000,4400.38,8,29,34,32,1
5,2559,28000,4400.38,8,29,34,32,1
6,2559,31000,4400.38,8,27,32,29,0
7,2559,28000,4400.38,8,28,31,29,0
8,2559,33000,4400.38,8,29,31,30,1
9,2559,31000,4400.38,8,27,31,29,1
10,2559,29000,4400.38,8,27,30,29,1
11,2559,29000,4400.38,8,27,31,29,1
12,2559,26000,4400.38,8,24,30,27,1
1,2560,26000,4400.38,8,26,29,27,1
2,2560,25000,4400.38,8,24,31,28,1
3,2560,29000,4400.38,8,27,32,30,1
4,2560,28000,4400.38,8,28,33,31,1
5,2560,29000,4400.38,8,27,32,30,1
7,2560,33000,4400.38,8,27,31,29,0
8,2560,32000,4400.38,8,27,31,29,1
9,2560,34000,4400.38,8,28,31,29,1
10,2560,27000,4400.38,8,26,31,28,1
11,2560,27000,4400.38,8,25,30,28,1
12,2560,25000,4400.38,8,20,29,26,1
1,2561,24000,4400.38,8,22,30,27,1
2,2561,27000,4400.38,8,23,30,27,1
3,2561,28000,4400.38,8,24,31,29,1
4,2561,28000,4400.38,8,24,32,29,1
5,2561,29000,4400.38,8,28,31,29,1
6,2561,34000,4400.38,8,26,31,30,0
7,2561,31000,4400.38,8,27,30,29,0
8,2561,30000,4400.38,8,27,30,29,1
9,2558,1000,943.75,2,26,31,29,1
10,2558,2000,943.75,2,27,30,29,1
11,2558,1000,943.75,2,28,31,29,1
12,2558,2000,943.75,2,24,31,28,1
1,2559,2000,943.75,2,18,31,27,1
2,2559,1000,943.75,2,20,30,28,1
3,2559,2000,943.75,2,27,33,31,1
4,2559,1000,943.75,2,29,34,32,1
5,2559,2000,943.75,2,29,34,32,1
6,2559,2000,943.75,2,27,32,29,0
7,2559,2000,943.75,2,28,31,29,0
8,2559,1000,943.75,2,29,31,30,1
9,2559,2000,943.75,2,27,31,29,1
10,2559,2000,943.75,2,27,30,29,1
11,2559,2000,943.75,2,27,31,29,1
12,2559,3000,943.75,2,24,30,27,1
1,2560,1000,943.75,2,26,29,27,1
2,2560,2000,943.75,2,24,31,28,1
3,2560,2000,943.75,2,27,32,30,1
4,2560,2000,943.75,2,28,33,31,1
5,2560,2000,943.75,2,27,32,30,1
7,2560,1000,943.75,2,27,31,29,0
8,2560,2000,943.75,2,27,31,29,1
9,2560,2000,943.75,2,28,31,29,1
10,2560,1000,943.75,2,26,31,28,1
11,2560,2000,943.75,2,25,30,28,1
12,2560,1000,943.75,2,20,29,26,1
1,2561,2000,943.75,2,22,30,27,1
2,2561,1000,943.75,2,23,30,27,1
3,2561,1000,943.75,2,24,31,29,1
4,2561,1000,943.75,2,24,32,29,1
5,2561,1000,943.75,2,28,31,29,1
6,2561,2000,943.75,2,26,31,30,0
7,2561,1000,943.75,2,27,30,29,0
8,2561,1000,943.75,2,27,30,29,1
9,2558,161000,11673.93,10,26,31,29,1
10,2558,157000,11673.93,10,27,30,29,1
11,2558,165000,11673.93,10,28,31,29,1
1,2559,301000,11673.93,10,18,31,27,1
3,2559,139000,11673.93,10,27,33,31,1
4,2559,334000,11673.93,10,29,34,32,1
5,2559,176000,11673.93,10,29,34,32,1
6,2559,163000,11673.93,10,27,32,29,0
7,2559,156000,11673.93,10,28,31,29,0
9,2559,338000,11673.93,10,27,31,29,1
10,2559,159000,11673.93,10,27,30,29,1
11,2559,169000,11673.93,10,27,31,29,1
12,2559,146000,11673.93,10,24,30,27,1
1,2560,142000,11673.93,10,26,29,27,1
2,2560,139000,11673.93,10,24,31,28,1
3,2560,155000,11673.93,10,27,32,30,1
4,2560,162000,11673.93,10,28,33,31,1
5,2560,182000,11673.93,10,27,32,30,1
7,2560,170000,11673.93,10,27,31,29,0
8,2560,178000,11673.93,10,27,31,29,1
9,2560,182000,11673.93,10,28,31,29,1
11,2560,351413,11673.93,10,25,30,28,1
12,2560,178587,11673.93,10,20,29,26,1
1,2561,178587,11673.93,10,22,30,27,1
2,2561,161305,11673.93,10,23,30,27,1
3,2561,178587,11673.93,10,24,31,29,1
4,2561,167000,11673.93,10,24,32,29,1
5,2561,173522,11673.93,10,28,31,29,1
6,2561,177000,11673.93,10,26,31,30,0
7,2561,170000,11673.93,10,27,30,29,0
8,2561,185000,11673.93,10,27,30,29,1
1,2556,23200,3366.31,4,26,30,28,1
2,2556,22880,3366.31,4,28,32,30,1
3,2556,14240,3366.31,4,24,34,31,0
4,2556,22560,3366.31,4,29,34,32,0
5,2556,16640,3366.31,4,30,34,32,0
6,2556,27520,3366.31,4,28,32,30,1
7,2556,19040,3366.31,4,28,32,30,1
8,2556,27360,3366.31,4,28,31,30,1
9,2556,22240,3366.31,4,24,32,29,1
10,2556,16640,3366.31,4,26,31,29,0
11,2556,23520,3366.31,4,26,31,30,1
12,2556,16837,3366.31,4,21,30,25,1
1,2557,5563,3366.31,4,21,28,25,1
2,2557,25600,3366.31,4,24,29,28,1
3,2557,15360,3366.31,4,27,32,30,1
4,2557,26720,3366.31,4,29,33,31,1
5,2557,10240,3366.31,4,29,33,31,1
6,2557,10400,3366.31,4,28,32,30,0
7,2557,6400,3366.31,4,27,32,30,0
8,2557,15200,3366.31,4,27,31,29,1
9,2557,13760,3366.31,4,28,31,29,1
10,2557,17600,3366.31,4,27,29,29,1
11,2557,16000,3366.31,4,26,31,29,1
12,2557,8000,3366.31,4,24,29,27,1
1,2558,15680,3366.31,4,23,29,26,1
2,2558,15680,3366.31,4,26,31,28,1
3,2558,31200,3366.31,4,27,31,30,1
4,2558,20160,3366.31,4,27,33,30,1
5,2558,17760,3366.31,4,29,32,31,1
6,2558,20160,3366.31,4,29,33,30,0
7,2558,1280,3366.31,4,28,32,30,0
8,2558,2080,3366.31,4,27,32,30,1
9,2558,2080,3366.31,4,26,31,29,1
10,2558,12640,3366.31,4,27,30,29,1
11,2558,17280,3366.31,4,28,31,29,1
12,2558,29280,3366.31,4,24,31,28,1
1,2559,16160,3366.31,4,18,31,27,1
2,2559,10560,3366.31,4,20,30,28,1
3,2559,21120,3366.31,4,27,33,31,1
4,2559,19200,3366.31,4,29,34,32,1
5,2559,12000,3366.31,4,29,34,32,1
6,2559,12000,3366.31,4,27,32,29,0
7,2559,14400,3366.31,4,28,31,29,0
8,2559,18080,3366.31,4,29,31,30,1
9,2559,20160,3366.31,4,27,31,29,1
10,2559,12960,3366.31,4,27,30,29,1
11,2559,8320,3366.31,4,27,31,29,1
12,2559,8640,3366.31,4,24,30,27,1
1,2560,10240,3366.31,4,26,29,27,1
2,2560,18400,3366.31,4,24,31,28,1
3,2560,17120,3366.31,4,27,32,30,1
4,2560,4640,3366.31,4,28,33,31,1
5,2560,13440,3366.31,4,27,32,30,1
6,2560,9280,3366.31,4,28,31,29,0
7,2560,8160,3366.31,4,27,31,29,0
8,2560,17760,3366.31,4,27,31,29,1
9,2560,8960,3366.31,4,28,31,29,1
10,2560,10240,3366.31,4,26,31,28,1
11,2560,12640,3366.31,4,25,30,28,1
12,2560,6880,3366.31,4,20,29,26,1
1,2561,12000,3366.31,4,22,30,27,1
2,2561,16000,3366.31,4,23,30,27,1
3,2561,12480,3366.31,4,24,31,29,1
4,2561,10720,3366.31,4,24,32,29,1
5,2561,8000,3366.31,4,28,31,29,1
6,2561,10080,3366.31,4,26,31,30,0
7,2561,14720,3366.31,4,27,30,29,0
8,2561,15200,3366.31,4,27,30,29,1
9,2561,13440,3366.31,4,27,31,29,1
10,2561,5280,3366.31,4,27,31,29,1
11,2561,15840,3366.31,4,26,31,29,1
12,2561,7360,3366.31,4,26,30,28,1
1,2556,10980,1205.39,4,26,30,28,1
